x,y,z,p,type
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,100,firebrick
0.9491416064804805,0.15425009737340342,0.45746708398691743,500,steelblue2
-0.6715642594256841,0.8844318385681709,0.0934661217044937,500,steelblue2
-0.9028731849047519,-0.46586487937186294,0.39208456843757983,500,steelblue2
0.9345108364695597,0.0709037589903423,0.4658032040076246,500,steelblue2
-0.9283181222229006,-0.3696183002849023,0.47775828393150327,500,steelblue2
-0.7881381532545099,-0.3344635375837106,0.4328854696329886,500,steelblue2
0.9306534251574085,0.05615305291929678,0.45672794776936637,500,steelblue2
0.9101107683075459,0.1682077973660487,0.4236418736819734,500,steelblue2
-0.911745528094327,-0.4151875513846723,0.44065862839331005,500,steelblue2
-0.916422643631391,-0.36189058448154116,0.3994228880471598,500,steelblue2
0.9857076429474658,0.14259583943203513,0.5459378048023835,500,steelblue2
-0.6037471182740799,0.8119615214137614,0.12881121456911243,500,steelblue2
-0.627199216926865,0.8915002007608253,0.08828942528445045,500,steelblue2
-0.6896870404760729,0.943456786972083,0.016136433511668397,500,steelblue2
-0.6506616175496657,0.8570710878254777,0.07527628970639468,500,steelblue2
-0.6764418682631796,0.9097913014658919,0.13141393471015728,500,steelblue2
-0.8516133395015665,-0.3142112495684117,0.47850061855394294,500,steelblue2
-0.667797390114373,0.8001692638561416,0.20107378282089539,500,steelblue2
0.8650581902419417,0.13600181226251357,0.4601041486038272,500,steelblue2
-0.787499166004077,-0.41913888274426414,0.46606085081539816,500,steelblue2
-0.7061365725738946,-0.41981933725590365,0.436155254301491,500,steelblue2
-0.6618466583908204,0.9285602338032464,0.0882117921248679,500,steelblue2
0.8759901973842359,0.10516241907527744,0.41973533285495107,500,steelblue2
-0.7596183887613158,-0.468701549186058,0.3485762660273031,500,steelblue2
-0.8350118634117649,-0.3964620377812911,0.3838694778980641,500,steelblue2
-0.6370429606013869,0.8812427204791673,0.06952346041851899,500,steelblue2
-0.6502215437560582,0.7796920864285635,0.15619319358235714,500,steelblue2
-0.6795945620978928,0.7884769950551075,0.13466342112781082,500,steelblue2
-0.6399940094642945,0.9377938263656365,0.0612054864269827,500,steelblue2
-0.6447451964688785,0.8809838317575044,0.05638462989658258,500,steelblue2
-0.635084804601533,0.7520714839020481,0.17020892617795588,500,steelblue2
1.0402676854788702,0.08253018228977321,0.5344259253154834,500,steelblue2
-0.7654176966787823,-0.357960864759279,0.3262230692442071,500,steelblue2
0.8835472262634363,0.10413729482096473,0.39354999864165596,500,steelblue2
-0.8377532087968829,-0.38183361421379464,0.4414188442340433,500,steelblue2
0.9088189671236102,0.16624887903907767,0.40901947105504505,500,steelblue2
-0.8359261859304644,-0.3380374978849938,0.3646460702570822,500,steelblue2
-0.8201026106998692,-0.44398753436166694,0.35016250865246257,500,steelblue2
0.9169683188099884,0.09228394051054262,0.40807510344081915,500,steelblue2
-0.6243752041410137,0.915422450594185,0.12271384808622053,500,steelblue2
0.9302360542202476,0.08265020876741429,0.4096672851998382,500,steelblue2
-0.810509330420682,-0.4024779852773488,0.4498489312627124,500,steelblue2
-0.5777373108974126,0.9142262702124014,0.08734688207098514,500,steelblue2
-0.8822889583044005,-0.386758332722989,0.3644934768992346,500,steelblue2
0.9327606879581626,0.10526998647775813,0.4684000447363675,500,steelblue2
-0.6810187933617683,0.8968167565963022,-0.022027755988600056,500,steelblue2
-0.6033863903599636,0.836652316509811,0.06414029880198815,500,steelblue2
0.8868959872847484,0.08328268537944318,0.3880505041977544,500,steelblue2
-0.5817515520517269,0.785947890093342,0.11659637376255834,500,steelblue2
-0.825207740923974,-0.41793670034346764,0.416369983644934,500,steelblue2
0.9630422140342425,0.09746355487128774,0.4544729761381352,500,steelblue2
-0.8469555733800777,-0.27546317974652434,0.4876375368455842,500,steelblue2
0.9233263758498061,0.03649627823706151,0.4230384696564078,500,steelblue2
-0.790110249267811,-0.371368392717255,0.3595000398338318,500,steelblue2
-0.6623475817046379,0.8702085692361476,0.13444269726229732,500,steelblue2
0.9466087178218219,0.11069803894288925,0.4165077741412322,500,steelblue2
-0.8225623484409108,-0.3243208600323994,0.47816727875775816,500,steelblue2
-0.8446369633838645,-0.40737295713716154,0.4099605042372406,500,steelblue2
-0.8094267787202951,-0.3783135753764487,0.3240318435823952,500,steelblue2
0.9591820138135126,0.06494795435022883,0.5154261994530078,500,steelblue2
-0.6376365819355856,0.9346913318858572,0.010705177017028852,500,steelblue2
-0.660390774619831,0.8199058466192459,0.1454308175044177,500,steelblue2
-0.6318374903884382,0.8440851362532875,0.15279091163185435,500,steelblue2
-0.7841496000083549,-0.37527253844262454,0.4277203040243862,500,steelblue2
0.9955417076173743,0.1250218636688274,0.5167674691026083,500,steelblue2
-0.8694743313929918,-0.32008711528394274,0.2876521345528458,500,steelblue2
-0.8000392097618575,-0.31104669804134283,0.4646024559892513,500,steelblue2
-0.8374664080373422,-0.4251581971147675,0.43708030691163907,500,steelblue2
-0.678081155367584,0.9101519164309302,0.1401358988776153,500,steelblue2
-0.8309182476165402,-0.42743503958952417,0.41525242418896124,500,steelblue2
-0.7152822712866057,0.895075448476653,0.15623496756475386,500,steelblue2
-0.8386206121815761,-0.3906447664722728,0.4331956719991511,500,steelblue2
0.9206043747532596,0.1707599849511089,0.5116726737320378,500,steelblue2
-0.6515801967118507,0.8328306307860827,0.16672288340389624,500,steelblue2
-0.8357544425846584,-0.4558199899531634,0.39870779629025266,500,steelblue2
0.8567172294235724,0.12407036783256449,0.4081388423176149,500,steelblue2
-0.6745831679868699,0.7895941158693973,0.07914611912560113,500,steelblue2
0.9116426163686705,0.1601909396779857,0.5100135103126109,500,steelblue2
-0.9180251103693832,-0.4560960869457333,0.45200498697055985,500,steelblue2
-0.807360551937204,-0.37720291611855705,0.43423455807118805,500,steelblue2
-0.7728236011527915,0.8477389159523742,0.1383390395466416,500,steelblue2
0.9103110705343027,0.06870160186448711,0.5149531844086137,500,steelblue2
-0.6594600205200485,0.871608659021456,0.14877741762022573,500,steelblue2
-0.7694498687213112,-0.39894637668926486,0.4619565710266723,500,steelblue2
-0.8451992018106776,-0.43285217905021744,0.4743190353754919,500,steelblue2
-0.7031441926667715,0.9196273720489854,0.07224678019134273,500,steelblue2
-0.7845896485026082,-0.4213889329561759,0.44750522761873557,500,steelblue2
-0.6038590179094163,0.9134104098293596,0.19020870564746079,500,steelblue2
-0.7896750366329341,-0.2594122560507346,0.3875266939642008,500,steelblue2
-0.8040880372912662,-0.3463009107883798,0.3302558641729123,500,steelblue2
0.8711706772696736,0.15028292603395096,0.484201295253665,500,steelblue2
-0.8604119749152905,-0.36491688687368784,0.37624388415169274,500,steelblue2
0.9212031394702201,0.0733314860200732,0.44717921388540977,500,steelblue2
-0.6674106221711539,0.8722231646445124,0.07787734935773123,500,steelblue2
0.8799163364005114,0.15189118067347673,0.43682848104596156,500,steelblue2
0.9023560361987433,0.10303925936838346,0.3424877827492338,500,steelblue2
1.0380437627264747,0.07262206664459046,0.47375492396263447,500,steelblue2
-0.6618804721233755,0.9065009757047063,0.12247451441008758,500,steelblue2
-0.7685765160271085,-0.42689464413468803,0.3786642017579221,500,steelblue2
-0.6280077572934734,0.8283198624607102,0.1611278304147271,500,steelblue2
-0.5993075098673493,0.9085629240492453,0.0647799704189586,500,steelblue2
0.9063259330882235,0.019065508174722978,0.440982305210309,500,steelblue2
-0.8314046048275064,-0.35457916818497276,0.45151201595990503,500,steelblue2
-0.6244051981358733,0.9405566306105478,0.09831596190350532,500,steelblue2
0.9068107680499505,0.19057074960916393,0.4285460360390515,500,steelblue2
-0.7776169561935141,-0.3952179582415738,0.4449891335206672,500,steelblue2
0.9412811051745941,0.12885885675048597,0.49522449601160745,500,steelblue2
1.0026287053827554,0.1238177237137567,0.428314148727928,500,steelblue2
0.8973777588270306,0.11810266905304295,0.4085224919485274,500,steelblue2
-0.8736594304325664,-0.3756737171572833,0.36755338952274713,500,steelblue2
0.9442048329380643,0.08782818493142755,0.43836104931768094,500,steelblue2
0.880283131576141,0.12104891086447189,0.3913253629535915,500,steelblue2
-0.6257005265536555,0.9139829136630706,0.13432180073851474,500,steelblue2
-0.6982237312634229,0.7479665474751712,0.1985378405990956,500,steelblue2
-0.6683995661662987,0.7824508547352946,0.10687261274456343,500,steelblue2
0.9045502350679226,0.08368370842919903,0.47907967237752486,500,steelblue2
-0.7789100404788469,-0.30487615713384203,0.3792146284497124,500,steelblue2
-0.674692512286644,0.8727972360596341,0.11507155303341769,500,steelblue2
-0.8053545813826021,-0.4023679393207524,0.31065064855411517,500,steelblue2
-0.6942009393516484,0.8684514227357449,0.09835721717307333,500,steelblue2
1.0055206983476397,0.06841718142577638,0.4634879049319001,500,steelblue2
0.9306395167851941,0.06186756721764551,0.47553986819287064,500,steelblue2
0.9549355558275597,0.07275748559945312,0.47185226994799195,500,steelblue2
0.9084360025587153,0.17589592309482596,0.5476426959278513,500,steelblue2
0.9118690983653459,0.08904786670315121,0.4393605272683253,500,steelblue2
-0.854702852009127,-0.41561084901500084,0.39703748553211055,500,steelblue2
0.8774252156594774,0.1574142292505139,0.4786401531289896,500,steelblue2
-0.8517353116464293,-0.31564369337691633,0.41454866116130334,500,steelblue2
0.9918771945649655,0.04927820583111825,0.4703094147809107,500,steelblue2
-0.8247969189199351,-0.4544014948978245,0.4372500644122223,500,steelblue2
-0.7532262845122163,-0.39702823655701486,0.33379390218840505,500,steelblue2
-0.7425607500478273,-0.4063009521776035,0.40927997288014567,500,steelblue2
0.881621893070698,0.061539281910323804,0.48115642110537576,500,steelblue2
-0.7540113314587646,-0.40283518308640265,0.38373173162011986,500,steelblue2
0.8548806528565374,0.06431337882605337,0.3586994187225408,500,steelblue2
0.9054017291760401,0.10793822086435079,0.4042424488004618,500,steelblue2
-0.8179806888732987,-0.46658385654461887,0.4639008920843804,500,steelblue2
0.9320215153499005,0.09449183181924684,0.4793879790026769,500,steelblue2
-0.8149774876854067,-0.40962740773046713,0.3383768189614202,500,steelblue2
0.8909693354994048,0.128956716193956,0.41533359235290557,500,steelblue2
-0.871234605093585,-0.4795682829381871,0.2802312204506951,500,steelblue2
0.9236008216882103,0.05956407922386187,0.4543363954658226,500,steelblue2
-0.6104756474340017,0.8415354293036138,0.14801329852876263,500,steelblue2
-0.8707854398032316,-0.3737730304860073,0.46329802642743567,500,steelblue2
-0.5660303564312033,0.78025933554685,0.09350577402422287,500,steelblue2
-0.6620727948057195,0.86641807976196,0.08084174853867306,500,steelblue2
0.9259787594752849,0.12941586245262449,0.48981496684418147,500,steelblue2
-0.5488326611279233,0.870961432898266,0.10455272006475366,500,steelblue2
-0.6849960708487142,0.9339723828091075,0.12219677072378865,500,steelblue2
0.9557107051484713,0.030022388265326955,0.4115679257840125,500,steelblue2
-0.8290545508918085,-0.3261873361228949,0.40999555545916144,500,steelblue2
-0.7496806522750055,-0.38755602616151535,0.42160093206443006,500,steelblue2
0.8482545174123038,0.08217682039627291,0.45237087364865447,500,steelblue2
-0.6439564881067694,0.872993875952188,0.13023630978863163,500,steelblue2
-0.6884991152641208,0.8900534902466839,0.11300647666104054,500,steelblue2
-0.6097771717388956,0.8929202099246485,0.10022805477993282,500,steelblue2
-0.8795001510136159,-0.34115129645630027,0.38106958259136087,500,steelblue2
0.9142936972189891,0.08865268123150687,0.49575366295150813,500,steelblue2
-0.8274493231362361,-0.3779530883518666,0.3557297544431685,500,steelblue2
-0.6660766240463317,0.8147456981015613,0.12040604548896401,500,steelblue2
-0.8682019855589923,-0.4235114224152092,0.37810113392531075,500,steelblue2
0.8990520579610456,0.0320417727723755,0.4606466557810946,500,steelblue2
-0.6000812548609593,0.8954790316550012,0.05839221393081301,500,steelblue2
-0.8279793638957605,-0.33567914228879026,0.3112147182097235,500,steelblue2
-0.675800397637732,0.8630862265743089,0.11221307721188038,500,steelblue2
0.8536169302476228,0.09366145329288268,0.4209949939399767,500,steelblue2
-0.7051154534549544,0.9946231015575097,0.14751097191150173,500,steelblue2
-0.797966609855161,-0.38895136636080047,0.3829579855444464,500,steelblue2
-0.5057583568335562,0.815263992361544,0.12868152590868112,500,steelblue2
0.9460440278325564,0.08324545401729962,0.45856197874937465,500,steelblue2
-0.6537274528608344,0.8322466276679659,0.06550779435140787,500,steelblue2
-0.6267179569975341,0.8646751133025469,0.1687391245484587,500,steelblue2
0.8573282859311091,0.09450833398786455,0.4270406095405338,500,steelblue2
-0.612625729635497,0.8427472651396853,0.06876435666699343,500,steelblue2
-0.6797294696046257,0.8482920347974052,0.16612477917422422,500,steelblue2
-0.6508205032136356,0.8512485972591206,0.10297966616171363,500,steelblue2
-0.6714155669864644,0.8409883105569426,0.2322208285981276,500,steelblue2
0.8889755996037539,0.06789091782409627,0.42923837934771775,500,steelblue2
-0.6649762117983743,0.8589797650210185,0.05020857990217406,500,steelblue2
0.9079843666808496,0.14033699106085526,0.4207102306692998,500,steelblue2
-0.7966364234659036,-0.29976022869708047,0.4416406650799622,500,steelblue2
-0.8279346257094492,-0.3423822518069912,0.4095719386625295,500,steelblue2
-0.655994462081168,0.8536783605220236,0.11266219997692066,500,steelblue2
-0.8036201840179927,-0.34693226388592424,0.44053456300755434,500,steelblue2
0.8813330265791739,0.09285036246215037,0.42728997044460987,500,steelblue2
-0.8191244443842786,-0.3815720315716942,0.4309381822911806,500,steelblue2
-0.8618511292999642,-0.34860224351684954,0.4553366708562687,500,steelblue2
-0.8894677712364033,-0.2992788613472431,0.36854883201517874,500,steelblue2
0.9323747606775201,0.171273839250779,0.4576076961538383,500,steelblue2
-0.8246782440191287,-0.375018871252143,0.27902252400678784,500,steelblue2
-0.5989422236715298,0.9693847313278726,0.18385065913920182,500,steelblue2
0.9966763050622626,0.1772420845321865,0.5022020445248008,500,steelblue2
-0.8709320367431036,-0.33829061015423767,0.3767300349761564,500,steelblue2
-0.84535590951625,-0.3545717033855702,0.37210840568302045,500,steelblue2
-0.6303468273644373,0.8507994268124904,0.1456753745538779,500,steelblue2
-0.6376830505284363,0.9063520475961773,0.12680712585300835,500,steelblue2
0.8484624244467457,0.150985832418551,0.5145654371424035,500,steelblue2
-0.8678301848407972,-0.43991634686015063,0.4226667181330346,500,steelblue2
-0.9130255770728236,-0.2494616369090359,0.3866807154333232,500,steelblue2
0.9504916582328983,0.014475089674382793,0.3779151128917525,500,steelblue2
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
0.8894754590969278,0.14063060534648683,0.43480621028705446,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.829858951746403,-0.399312916389343,0.3897220997210687,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
-0.5531816566805681,0.8251554710008858,0.11449237262563883,500,firebrick
